wavenumber_cm-1,transmittance_fraction,absorbance
2555.1330798479084,0.602803738317757,0.21982406304994187
2547.528517110266,0.6246105919003115,0.20439065544867097
2539.9239543726235,0.6464174454828661,0.18948693135676056
2532.319391634981,0.6697819314641744,0.17406657248926677
2524.7148288973385,0.6900311526479751,0.1611313018457837
2517.110266159696,0.705607476635514,0.15143682605602138
2509.5057034220536,0.7149532710280374,0.14572234253159203
2501.9011406844106,0.7274143302180686,0.13821814750274108
2494.296577946768,0.7445482866043613,0.1281071314567344
2486.692015209125,0.7585669781931464,0.12000606685421893
2479.0874524714827,0.7679127725856698,0.11468810879162324
2471.4828897338402,0.7757009345794392,0.11030568530913575
2463.8783269961978,0.7850467289719626,0.105104491623328
2456.2737642585553,0.7928348909657321,0.10081724573209451
2448.669201520913,0.8021806853582555,0.09572779902766225
2441.06463878327,0.8115264797507789,0.09069730476932877
2433.4600760456274,0.8177570093457944,0.08737572466289638
2425.855513307985,0.822429906542056,0.08490110553504103
2418.250950570342,0.8271028037383178,0.08244050698738419
2410.6463878326995,0.8317757009345794,0.07999377104029687
2403.041825095057,0.838006230529595,0.07675275240246411
2395.4372623574145,0.8442367601246106,0.07353574153046635
2387.832699619772,0.8504672897196262,0.07034238536411605
2380.2281368821295,0.8582554517133957,0.0663834292170682
2372.6235741444866,0.8613707165109035,0.064809896764155
2365.019011406844,0.8644859813084113,0.06324204494617701
2357.414448669201,0.867601246105919,0.061679832895124354
2349.8098859315587,0.8707165109034268,0.06012322018242996
2342.2053231939162,0.8738317757009346,0.058572166812691846
2334.6007604562737,0.8769470404984424,0.057026633217507026
2326.9961977186313,0.8800623052959502,0.055486580249414726
2319.391634980989,0.883177570093458,0.05395196917594667
2311.7870722433463,0.8862928348909658,0.05242276167378208
2304.1825095057034,0.8894080996884736,0.0508989198230052
2296.577946768061,0.8925233644859814,0.04938040610146328
2288.973384030418,0.897196261682243,0.047112544645641234
2281.3688212927755,0.8987538940809969,0.046359214913121824
2273.764258555133,0.9003115264797508,0.04560718964832423
2266.1596958174905,0.9018691588785047,0.04485646434141705
2258.555133079848,0.9034267912772586,0.04410703450591599
2250.9505703422055,0.9065420560747663,0.042612043418964796
2243.346007604563,0.9112149532710281,0.0403791619866728
2235.74144486692,0.9127725856697819,0.03963741205076263
2228.1368821292776,0.9174454828660437,0.03741973328175161
2220.5323193916347,0.9190031152647975,0.03668301642670909
2212.927756653992,0.9205607476635514,0.035947547187597885
2205.3231939163497,0.9221183800623053,0.0352133213459335
2197.7186311787073,0.9221183800623053,0.0352133213459335
2190.114068441065,0.9221183800623053,0.0352133213459335
2182.5095057034223,0.9236760124610592,0.034480334704590644
